event_id,japones,es_oficial
10050004,tえっ？　サッカー%1F部にもどれって？\n…でも　オレなんかが%1F入っても\nみんなの%2F足手まといになるだけですよ。,¿Qué? ¿Que vuelva al equipo?\nSolo me convertiré en\nun estorbo para vosotros...
10050005,%s\nが%2F仲間になった！,¡%s se te ha unido!
10050005,0お　%2F円堂！\nなんか　%1F久しぶりだな！,"¡Hola, Mark! Cuánto tiempo, ¿no?"
10050005,0だから…\nまたサッカーをやらせてくれない？,Entonces... ¿me dejas jugar\nen tu equipo?
10050005,Hあきたら　またやめるかもしれないけど\nこれから　またよろしくね！,"Si me aburro quizás salga del\nequipo, pero de momento jugaré\ncon vosotros."
10050005,Pそうか。\nそれは　ざんねんだな…。\n%1F気が%1F向いたら　またさそってよね。,"Anda, pues qué pena...\nBueno, si cambias de opinión,\navísame."
10050005,\サッカーあきちゃったから　やめたけど\n%2F最近　またサッカーが\nしたくなったんだよね。,"Me cansé del fútbol y dejé de\njugar, pero últimamente me\napetece volver a tocar balón..."
10050006,%s\nが%2F仲間になった！,¡%s se te ha unido!
10050006,0このオレの%1F力が\n%2F必要ってことだな？,"O sea, que soy imprescindible\npara tu equipo, ¿no?"
10050006,4ふんっ！\nそれなら　オレは%2F必要ないだろ！,"¡Puf! ¿Para qué te hago falta,\nsi puede saberse?"
10050006,L…%1F何？　オレにまたサッカーしろと？\nつまり　%3F豪炎寺なんかより…,¿Qué? ¿Que juegue otra vez\ncon vosotros? Entonces no\ntenéis suficiente con Axel...
10050006,dおう　%2F円堂！\nなんか　ずいぶん%1F会っていなかった\n%1F気がするぜ。\nオレに%1F何か%1F用か？,"¡Buenas, Mark! Vaya, me da la\nimpresión de que llevaba mucho\ntiempo sin verte. ¿Querías algo?"
10050006,pふんっ！　しょうがないな。\nオレがいないと　ダメみたいだしな。\nそこまで%1F言うのなら　もどってやるよ。,"Hmm, qué se le va a hacer...\nParece que sin mí no sois nada.\nVenga, vale, volveré al equipo."
10050006,また　よろしくたのむぜ！,¡A ver si nos va bien!
10050007,%s\nが%2F仲間になった！,¡%s se te ha unido!
10050007,<ふんっ！\nあとでコウカイしても\n%1F知らないからな。,"Has tenido suerte de que\nsea tan amable, cualquier otro\nhabría pasado de ti."
10050007,Dなんだい？　またキミか…\nいったい　ボクに%1F何の%1F用だい？,¿Qué? ¿Otra vez tú?\n¿Qué diablos quieres de mí?
10050007,Pふふん！\nそこまで%1F言うのなら　この%2F天才のボクが\n%1F入ってあげるよ。,"¡Ju, ju, ju! ¡Si tantas ganas\ntienes de que juegue contigo,\nte dejaré disfrutar de mi magia!"
10050007,\…えっ？　またサッカー%1F部に%1F入れって？\nボクもそんなに\nヒマじゃないんだけどね…,"¿Eh? ¿Otra vez me vienes con\nlas mismas? Que no me aburro\ntanto, oye..."
10050007,dまあ　どうしてもって%1F言うのなら\n%2F天才と%1F言われるこのボクが\n%1F入ってあげてもいいよ。,"Si estás desesperado, no tendré\nmás remedio que ayudarte con\nmi fútbol magistral."
10050008,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?
10050008,%s\nが仲間になった！,¡%s se te ha unido!
10050008,0%2F頑張って\nスカウトしてきてくださいね。,Que haya suerte y puedas\ntraerte al jugador.
10050008,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,"¿Quieres algo, Mark?"
10050008,Hその%1F人は　いつも\n%3F本校舎２Ｆの%2F廊下に\nいるみたいですよ！,¡Siempre está en el pasillo del\nprimer piso del edificio principal!
10050008,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...
10050008,じゃあ　%1F誘うなよな。,¿Dices que me necesitas?
10050009,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?
10050009,%s\nが仲間になった！,¡%s se te ha unido!
10050009,0%2F頑張って\nスカウトしてきてくださいね。,Que haya suerte y puedas\ntraerte al jugador.
10050009,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,"¿Quieres algo, Mark?"
10050009,Dその%1F人は　いつも\n２%2F年生の%2F教室に\nいるみたいですよ！,¡Siempre está en el aula\nde los estudiantes de segundo!
10050009,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...
10050009,じゃあ　%1F誘うなよな。,¿Dices que me necesitas?
10050010,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?
10050010,%s\nが仲間になった！,¡%s se te ha unido!
10050010,0%2F頑張って\nスカウトしてきてくださいね。,Que haya suerte y puedas\ntraerte al jugador.
10050010,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,"¿Quieres algo, Mark?"
10050010,Hその%1F人は　いつも\n%3F本校舎２Ｆの%2F廊下に\nいるみたいですよ！,¡Siempre está en el pasillo del\nprimer piso del edificio principal!
10050010,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...
10050010,じゃあ　%1F誘うなよな。,¿Dices que me necesitas?
10060001,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10060001,%s\nが%2F仲間になった！,¡%s se te ha unido!
10060001,0%1F例のものは\n%1F持って%1F来てくれたか？,"¡Hola, Mark! Te estaba esperando."
10060001,0おいおい…\n%1F持ってないじゃないかよ。,"¿Quieres que juegue contigo?\n¿Estás seguro? Vale, cuenta\nconmigo."
10060001,8たしか　どこかで\n%1F売っていた%1F気がするな…。,¿Me puedes traer seis botellas\nde agua medicinal?
10060001,<オレが　ほしいのは\nスーパーウォーターを６%1F個だ。,¿Me puedes traer seis botellas\nde agua medicinal? Gracias.
10060001,Hその%1F人は　いつも\n%3F本校舎２Ｆの%2F廊下に\nいるみたいですよ！,¡Siempre está en el pasillo del\nprimer piso del edificio principal!
10060001,Hよう　%2F円堂。\nいきなりで%1F悪いんだけど\n%1F水もっていないか？,"¡Buenas, Mark! Oye, perdona,\npero... ¿no tendrás un poco\nde agua por ahí?"
10060001,Pオレが　ほしいのは\nスーパーウォーターを６%1F個だ。\nよろしくたのむよ。,¡No me hagas esperar!
10060001,Pサンキュー！\nじゃあ　スーパーウォーターを６%1F個\n%1F持って%1F来てくれ！,"¡Gracias! ¡Tráeme seis botellas\nde agua medicinal, por favor!"
10060001,Tだから　オレに%1F水をくれないか？\nただの%1F水じゃねえ。\nすっげえ%1F水だぜ！,"¿Me das algo para beber? Nada\nde agua normal, ¿eh? ¡Quiero\nuna bebida de las que dan energía!"
10060001,X…サッカー%1F部に%1F入れ？\nそんなのでいいのか？\nそれじゃあ　これからよろしくな。,¡Oooh! ¡Qué bien! ¡Muchas gracias!\nTe debo una. ¿Hay algo que\npueda hacer por ti?
10060001,Xたのむよ　%2F円堂！\nこんなこと　たのめるのは\nおまえくらいしか　いないんだよ！,"¡Por favor, Mark! ¡Eres el único\na quien puedo pedirle esto!"
10060001,`おお！　コレコレ！　%1F助かったぜ！！\nちゃんと　お%1F礼はするよ。\n%1F何をしてほしい？,¿Me has traído eso?
10060001,dノドが　すごくかわいてるんだよ！\nもし　%1F水をくれたら\n%1F何でも　%1F言うこと%1F聞くからさ。,"¡Tengo la garganta seca! Si me\ndas algo de agua, haré lo que\nme pidas."
10060001,たのんだぜ　%2F円堂！,"¡Gracias, Mark!"
10060002,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10060002,%s\nが%2F仲間になった！,¡%s se te ha unido!
10060002,0%1F例のものは\n%1F持って%1F来てくれたか？,"¡Hola, Mark! Te estaba esperando."
10060002,0おいおい…\n%1F持ってないじゃないかよ。,"¿Quieres que juegue contigo?\n¿Estás seguro? Vale, cuenta\nconmigo."
10060002,8たしか　どこかで\n%1F売っていた%1F気がするな…。,¿Me puedes traer una botella\nde agua isotónica? Gracias.
10060002,<オレが　ほしいのは\nスポーツウォーターを１%1F個だ。,Me gustaría beber una botella\nde agua isotónica. ¿Me la puedes\ntraer?
10060002,Hよう　%2F円堂。\nいきなりで%1F悪いんだけど\n%1F水もっていないか？,"¡Buenas, Mark! Oye, perdona,\npero... ¿no tendrás un poco\nde agua por ahí?"
10060002,Pその%1F人は　いつも\n%3F本校舎２Ｆの%2F教室の%1F前に\nいるみたいですよ！,¡Siempre está delante de las aulas\ndel primer piso del edificio\nprincipal!
10060002,Pオレが　ほしいのは\nスポーツウォーターを１%1F個だ。\nよろしくたのむよ。,¡No me hagas esperar!
10060002,Pサンキュー！\nじゃあ　スポーツウォーターを１%1F個\n%1F持って%1F来てくれ！,"¡Gracias! ¡Tráeme una botella\nde agua isotónica, por favor!"
10060002,X…サッカー%1F部に%1F入れ？\nそんなのでいいのか？\nそれじゃあ　これからよろしくな。,¡Oooh! ¡Qué bien! ¡Muchas gracias!\nTe debo una. ¿Hay algo que\npueda hacer por ti?
10060002,Xたのむよ　%2F円堂！\nこんなこと　たのめるのは\nおまえくらいしか　いないんだよ！,"¡Por favor, Mark! ¡Eres el único\na quien puedo pedirle esto!"
10060002,`おお！　コレコレ！　%1F助かったぜ！！\nちゃんと　お%1F礼はするよ。\n%1F何をしてほしい？,¿Me has traído eso?
10060002,`だから　オレに%1F水をくれないか？\nただの%1F水じゃねえ。\nスポーツマンのための%1F水だ！,¿Me das agua? Pero nada de agua\nnormal y corriente... ¡Quiero\nesa que beben los deportistas!
10060002,dノドが　すごくかわいてるんだよ！\nもし　%1F水をくれたら\n%1F何でも　%1F言うこと%1F聞くからさ。,"¡Tengo la garganta seca! Si me\ndas algo de agua, haré lo que\nme pidas."
10060002,たのんだぜ　%2F円堂！,"¡Gracias, Mark!"
10060003,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10060003,%s\nが%2F仲間になった！,¡%s se te ha unido!
10060003,0%1F例のものは\n%1F持って%1F来てくれたか？,"¡Por favor, Mark! ¡Eres el único\na quien puedo pedirle esto!"
10060003,0おいおい…\n%1F持ってないじゃないかよ。,¡Oooh! ¡Qué bien! ¡Muchas gracias!\nTe debo una. ¿Hay algo que\npueda hacer por ti?
10060003,<たしか　この%1F近くで\n%1F売っていた%1F気がするな…。,¿Me puedes traer dos botellas\nde agua mineral? Gracias.
10060003,<オレが　ほしいのは\nミネラルウォーターを２%1F個だ。,¡No me hagas esperar!
10060003,Hよう　%2F円堂。\nいきなりで%1F悪いんだけど\n%1F水もっていないか？,"¡Buenas, Mark! Oye, perdona,\npero... ¿no tendrás un poco\nde agua por ahí?"
10060003,Lその%1F人は　いつも\n%2F円堂センパイの%2F教室に\nいるみたいですよ！,"¡Siempre está en tu clase, Mark!"
10060003,Pオレが　ほしいのは\nミネラルウォーターを２%1F個だ。\nよろしくたのむよ。,"¿Quieres que juegue contigo?\n¿Estás seguro? Vale, cuenta\nconmigo."
10060003,Pサンキュー！\nじゃあ　ミネラルウォーターを２%1F個\n%1F持って%1F来てくれ！,¿Me das agua?
10060003,X…サッカー%1F部に%1F入れ？\nそんなのでいいのか？\nそれじゃあ　これからよろしくな。,¿Me has traído eso?
10060003,Xたのむよ　%2F円堂！\nこんなこと　たのめるのは\nおまえくらいしか　いないんだよ！,"¡Gracias, Mark!"
10060003,`おお！　コレコレ！　%1F助かったぜ！！\nちゃんと　お%1F礼はするよ。\n%1F何をしてほしい？,"¡Hola, Mark! Te estaba esperando."
10060003,dノドが　すごくかわいてるんだよ！\nもし　%1F水をくれたら\n%1F何でも　%1F言うこと%1F聞くからさ。,"¡Tengo la garganta seca! Si me\ndas algo de agua, haré lo que\nme pidas."
10060003,たのんだぜ　%2F円堂！,"¡Gracias! ¡Tráeme dos botellas\nde agua mineral, por favor!"
10060004,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10060004,%s\nが%2F仲間になった！,¡%s se te ha unido!
10060004,0%1F例のものは\n%1F持って%1F来てくれたか？,"¡Hola, Mark! Te estaba esperando."
10060004,0おいおい…\n%1F持ってないじゃないかよ。,"¿Quieres que juegue contigo?\n¿Estás seguro? Vale, cuenta\nconmigo."
10060004,8たしか　どこかで\n%1F売っていた%1F気がするな…。,¿Me puedes traer seis botellas\nde agua medicinal?
10060004,<オレが　ほしいのは\nスーパーウォーターを６%1F個だ。,¿Me puedes traer seis botellas\nde agua medicinal? Gracias.
10060004,Hその%1F人は　いつも\n%3F本校舎２Ｆの%2F廊下に\nいるみたいですよ！,¡Siempre está en el pasillo del\nprimer piso del edificio principal!
10060004,Hよう　%2F円堂。\nいきなりで%1F悪いんだけど\n%1F水もっていないか？,"¡Buenas, Mark! Oye, perdona,\npero... ¿no tendrás un poco\nde agua por ahí?"
10060004,Pオレが　ほしいのは\nスーパーウォーターを６%1F個だ。\nよろしくたのむよ。,¡No me hagas esperar!
10060004,Pサンキュー！\nじゃあ　スーパーウォーターを６%1F個\n%1F持って%1F来てくれ！,"¡Gracias! ¡Tráeme seis botellas\nde agua medicinal, por favor!"
10060004,Tだから　オレに%1F水をくれないか？\nただの%1F水じゃねえ。\nすっげえ%1F水だぜ！,"¿Me das algo para beber? Nada\nde agua normal, ¿eh? ¡Quiero\nuna bebida de las que dan energía!"
10060004,X…サッカー%1F部に%1F入れ？\nそんなのでいいのか？\nそれじゃあ　これからよろしくな。,¡Oooh! ¡Qué bien! ¡Muchas gracias!\nTe debo una. ¿Hay algo que\npueda hacer por ti?
10060004,Xたのむよ　%2F円堂！\nこんなこと　たのめるのは\nおまえくらいしか　いないんだよ！,"¡Por favor, Mark! ¡Eres el único\na quien puedo pedirle esto!"
10060004,`おお！　コレコレ！　%1F助かったぜ！！\nちゃんと　お%1F礼はするよ。\n%1F何をしてほしい？,¿Me has traído eso?
